timestamp,payload_size,latency,jitter,throughput,packet_loss,best_protocol,device_archetype
2025-01-01T10:32:00,103.34,39.788,8.138,6.954,1.4016,MQTT,actuator
2025-01-02T03:12:00,107.073,19.027,1.694,12.702,0.7088,MQTT,actuator
2025-01-01T14:13:00,127.012,13.248,7.884,7.603,2.1076,CoAP,actuator
2025-01-02T01:43:00,110.487,22.963,7.093,6.946,0.0,CoAP,actuator
2025-01-02T17:26:00,834.9,65.561,6.453,89.093,1.3217,CoAP,camera
2025-01-02T17:29:00,108.356,23.734,5.796,6.071,1.0661,CoAP,actuator
2025-01-01T02:34:00,34.794,176.92,1.989,0.153,2.76,LoRaWAN,smart_meter
2025-01-01T18:41:00,30.306,230.175,3.402,0.374,0.0,LoRaWAN,smart_meter
2025-01-02T01:27:00,898.076,28.301,10.636,25.175,2.331,CoAP,gateway
2025-01-01T16:27:00,228.13,34.583,8.213,217.445,0.2682,HTTPS,camera
2025-01-01T20:30:00,133.678,19.014,5.471,11.708,1.1581,MQTT,actuator
2025-01-02T13:22:00,84.158,22.624,7.43,4.677,0.9435,CoAP,env_sensor
2025-01-01T21:36:00,346.072,32.505,3.033,81.484,0.8651,HTTPS,camera
2025-01-01T03:32:00,60.036,54.059,3.173,5.869,2.1945,MQTT,env_sensor
2025-01-01T03:26:00,1262.616,57.669,3.976,80.335,1.2077,HTTPS,camera
2025-01-01T10:04:00,1095.598,30.611,0.1,140.5,0.3797,HTTPS,camera
2025-01-01T00:04:00,152.513,30.207,8.828,8.159,0.0,MQTT,actuator
2025-01-02T01:01:00,30.622,255.03,0.993,0.125,4.9002,LoRaWAN,smart_meter
2025-01-01T20:17:00,27.59,135.134,2.758,0.336,3.1906,LoRaWAN,smart_meter
2025-01-01T13:27:00,278.176,19.252,3.86,81.708,0.5041,HTTPS,gateway
2025-01-02T07:12:00,38.76,183.712,3.903,0.392,5.9219,LoRaWAN,smart_meter
2025-01-02T17:35:00,24.56,121.551,2.553,0.05,3.5466,LoRaWAN,smart_meter
2025-01-02T15:57:00,22.219,160.717,3.221,0.221,2.6065,LoRaWAN,smart_meter
2025-01-01T02:14:00,93.378,10.556,7.533,3.229,0.1503,MQTT,actuator
2025-01-02T06:56:00,31.675,196.385,0.372,0.805,3.8409,LoRaWAN,smart_meter
2025-01-01T03:02:00,2066.106,51.172,3.224,170.119,1.1904,HTTPS,camera
2025-01-02T01:56:00,477.354,71.512,5.893,107.118,0.7894,HTTPS,camera
2025-01-02T16:42:00,62.149,19.297,2.565,4.904,2.6506,MQTT,env_sensor
2025-01-01T20:07:00,822.516,58.679,10.312,0.05,0.0,CoAP,gateway
2025-01-02T03:34:00,25.015,312.935,2.025,0.05,4.5248,LoRaWAN,smart_meter
2025-01-01T01:34:00,632.429,48.67,3.971,4.882,1.591,CoAP,gateway
2025-01-01T05:08:00,22.774,105.229,0.111,0.403,0.0,LoRaWAN,smart_meter
2025-01-02T08:38:00,134.513,20.509,7.872,0.816,2.3436,MQTT,actuator
2025-01-01T07:23:00,101.146,1.0,4.969,0.05,0.6562,MQTT,env_sensor
2025-01-01T08:22:00,56.293,39.998,1.73,0.05,1.3614,MQTT,env_sensor
2025-01-01T01:35:00,1485.615,24.921,3.257,79.56,0.3535,HTTPS,gateway
2025-01-01T06:33:00,39.696,235.308,2.575,0.822,0.0,LoRaWAN,smart_meter
2025-01-02T08:22:00,1197.499,60.36,8.606,128.161,0.2024,HTTPS,camera
2025-01-01T20:43:00,534.834,41.081,11.223,41.075,0.0,CoAP,gateway
2025-01-01T17:31:00,532.694,47.339,8.694,73.692,0.9685,HTTPS,gateway
2025-01-01T05:17:00,57.313,22.298,3.706,6.858,2.3238,MQTT,env_sensor
2025-01-02T16:11:00,63.896,34.096,0.1,3.001,0.0,MQTT,env_sensor
2025-01-02T01:40:00,19.894,170.392,2.538,0.474,1.7151,LoRaWAN,smart_meter
2025-01-02T05:43:00,19.403,59.776,1.851,0.192,5.2196,LoRaWAN,smart_meter
2025-01-02T03:42:00,21.2,183.083,3.692,0.672,0.3027,LoRaWAN,smart_meter
2025-01-01T03:12:00,130.136,50.412,18.15,151.913,1.7341,MQTT,gateway
2025-01-01T09:17:00,2073.68,35.295,2.407,84.7,0.2628,HTTPS,camera
2025-01-02T12:14:00,2614.685,76.885,3.878,70.364,0.8217,HTTPS,camera
2025-01-01T13:52:00,147.776,60.857,9.978,67.222,1.4171,CoAP,gateway
2025-01-02T08:18:00,1321.507,22.212,4.974,136.573,1.0038,HTTPS,camera
2025-01-01T20:03:00,97.94,29.321,5.501,3.206,1.2794,MQTT,actuator
2025-01-01T06:42:00,103.093,19.672,0.1,6.004,0.3739,MQTT,env_sensor
2025-01-01T20:44:00,1345.319,44.58,9.416,34.388,2.2417,CoAP,gateway
2025-01-01T07:29:00,28.879,156.873,2.754,0.677,1.4638,LoRaWAN,smart_meter
2025-01-01T14:05:00,62.175,6.339,5.771,7.731,1.5904,MQTT,env_sensor
2025-01-01T21:22:00,767.307,59.211,10.572,42.474,0.8815,CoAP,gateway
2025-01-02T09:32:00,725.978,66.942,2.912,130.362,0.8481,HTTPS,camera
2025-01-01T17:35:00,673.875,85.088,5.428,215.601,0.2642,HTTPS,camera
2025-01-01T05:41:00,97.107,11.532,2.272,2.49,0.9056,MQTT,env_sensor
2025-01-02T15:32:00,74.765,20.687,4.339,0.17,0.7536,MQTT,env_sensor
2025-01-01T05:35:00,24.436,265.565,3.025,0.738,0.0,LoRaWAN,smart_meter
2025-01-02T06:55:00,15.446,12.871,11.752,1.734,1.0212,MQTT,actuator
2025-01-02T09:24:00,26.376,231.062,2.251,0.262,2.2231,LoRaWAN,smart_meter
2025-01-02T01:26:00,147.671,11.829,0.897,10.915,1.8224,MQTT,actuator
2025-01-01T15:50:00,26.721,286.494,1.275,0.461,1.2837,LoRaWAN,smart_meter
2025-01-01T14:14:00,1348.09,48.787,4.27,78.595,0.8165,HTTPS,camera
2025-01-02T09:17:00,18.689,105.759,0.1,0.515,0.0,LoRaWAN,smart_meter
2025-01-02T14:53:00,1296.984,23.27,5.193,70.739,3.0662,HTTPS,gateway
2025-01-01T10:34:00,30.828,274.6,0.674,0.42,1.5508,LoRaWAN,smart_meter
2025-01-01T00:29:00,102.209,13.768,1.729,3.551,2.0938,MQTT,env_sensor
2025-01-02T02:48:00,71.467,14.965,4.062,6.721,1.9038,MQTT,actuator
2025-01-01T11:55:00,1663.066,94.315,8.137,130.181,0.2072,HTTPS,camera
2025-01-02T08:14:00,128.562,12.481,7.146,6.882,1.0941,MQTT,actuator
2025-01-01T04:51:00,69.585,27.494,5.772,7.276,1.7896,MQTT,env_sensor
2025-01-01T10:17:00,152.193,24.076,8.707,9.494,0.9885,MQTT,actuator
2025-01-01T19:15:00,88.644,22.674,3.173,4.895,0.4047,MQTT,env_sensor
2025-01-02T02:09:00,103.608,3.593,3.423,0.703,0.9903,MQTT,env_sensor
2025-01-02T05:44:00,94.022,4.152,4.472,12.061,0.3753,MQTT,actuator
2025-01-01T19:16:00,20.432,207.485,0.649,0.333,0.9438,LoRaWAN,smart_meter
2025-01-01T21:29:00,121.322,13.065,2.817,12.459,1.6117,MQTT,actuator
2025-01-02T12:04:00,19.543,281.588,2.358,0.419,1.3426,LoRaWAN,smart_meter
2025-01-01T03:10:00,2814.789,27.827,5.267,202.343,0.8061,HTTPS,camera
2025-01-01T04:47:00,1199.891,24.475,1.779,84.672,2.099,HTTPS,gateway
2025-01-01T12:02:00,22.506,150.848,4.383,0.724,1.3234,LoRaWAN,smart_meter
2025-01-02T07:39:00,33.24,225.606,4.31,0.147,2.1977,LoRaWAN,smart_meter
2025-01-01T23:19:00,76.674,14.819,0.1,2.378,1.1931,MQTT,env_sensor
2025-01-02T03:11:00,2334.437,43.962,4.176,214.372,0.4094,HTTPS,camera
2025-01-02T02:04:00,36.136,20.468,0.583,9.599,1.3197,MQTT,env_sensor
2025-01-01T22:36:00,83.411,22.155,0.1,4.395,2.2118,MQTT,env_sensor
2025-01-02T02:04:00,1493.587,26.165,1.765,0.05,0.2622,HTTPS,gateway
2025-01-01T02:48:00,97.38,26.318,6.957,7.198,0.0,MQTT,actuator
2025-01-02T12:02:00,22.342,220.986,2.441,0.05,4.2266,LoRaWAN,smart_meter
2025-01-02T13:35:00,869.876,8.133,2.907,112.323,0.7116,HTTPS,gateway
2025-01-01T00:11:00,1724.778,79.603,1.539,174.1,0.899,HTTPS,camera
2025-01-02T09:36:00,15.909,24.273,4.518,99.9,0.8822,HTTPS,gateway
2025-01-01T13:58:00,123.852,6.993,0.254,12.602,2.0352,MQTT,actuator
2025-01-02T01:29:00,17.085,198.083,0.242,0.484,1.705,LoRaWAN,smart_meter
2025-01-02T03:56:00,125.476,13.158,5.478,14.28,1.7081,MQTT,actuator
2025-01-02T10:24:00,135.642,8.736,7.508,11.262,0.4656,MQTT,actuator
2025-01-02T06:34:00,2452.034,117.801,5.872,37.901,0.5042,HTTPS,camera
2025-01-01T07:55:00,1067.647,37.618,2.32,49.02,0.0275,HTTPS,gateway
2025-01-01T18:11:00,31.035,174.619,1.424,0.498,0.0,LoRaWAN,smart_meter
2025-01-01T12:35:00,153.236,2.392,1.474,13.391,0.1299,MQTT,actuator
2025-01-02T01:28:00,1179.951,38.109,9.296,107.691,0.735,HTTPS,camera
2025-01-01T19:50:00,108.179,18.918,0.1,5.88,0.9237,MQTT,actuator
2025-01-02T08:49:00,654.932,38.042,5.688,195.374,0.701,HTTPS,camera
2025-01-02T08:40:00,2056.605,38.596,0.1,146.022,0.0,HTTPS,camera
2025-01-01T08:16:00,2319.037,73.753,4.361,125.305,0.1858,HTTPS,camera
2025-01-01T20:10:00,1031.234,66.905,11.753,106.791,0.0,HTTPS,gateway
2025-01-01T13:32:00,12.549,131.507,2.652,0.05,3.8564,LoRaWAN,smart_meter
2025-01-01T02:16:00,61.346,19.476,4.309,5.68,0.4277,MQTT,actuator
2025-01-02T12:18:00,89.31,15.357,4.034,5.996,0.8585,MQTT,actuator
2025-01-01T00:18:00,26.956,220.408,0.1,0.708,2.3358,LoRaWAN,smart_meter
2025-01-02T07:11:00,93.944,22.636,6.767,11.278,1.2683,MQTT,actuator
2025-01-01T05:23:00,2423.03,51.363,9.195,99.668,0.1735,HTTPS,camera
2025-01-01T18:07:00,112.33,11.679,4.845,2.202,1.141,MQTT,actuator
2025-01-01T10:54:00,33.191,195.456,4.125,0.425,5.6124,LoRaWAN,smart_meter
2025-01-02T16:50:00,1265.38,32.891,9.585,57.295,1.3071,HTTPS,gateway
2025-01-02T07:42:00,53.926,34.821,2.204,7.853,1.9942,MQTT,env_sensor
2025-01-02T14:37:00,1596.849,38.742,6.018,28.438,1.6191,CoAP,gateway
2025-01-01T12:10:00,1512.227,55.059,12.752,75.84,1.9955,HTTPS,gateway
2025-01-02T10:42:00,34.498,140.244,2.66,0.186,5.8359,LoRaWAN,smart_meter
2025-01-02T02:51:00,82.647,26.31,2.265,3.318,0.7414,MQTT,env_sensor
2025-01-02T11:19:00,24.37,235.498,3.041,0.525,6.0507,LoRaWAN,smart_meter
2025-01-02T03:31:00,24.007,313.79,2.465,0.167,5.1468,LoRaWAN,smart_meter
2025-01-01T07:47:00,9.472,176.579,0.945,0.2,2.0808,LoRaWAN,smart_meter
2025-01-02T10:42:00,1242.749,74.139,0.1,77.947,2.1625,HTTPS,gateway
2025-01-01T02:55:00,116.504,13.71,7.837,10.389,0.9773,MQTT,actuator
2025-01-01T19:32:00,36.325,123.004,1.911,0.417,0.0,LoRaWAN,smart_meter
2025-01-01T18:55:00,1301.709,48.725,4.085,33.256,0.1869,HTTPS,camera
2025-01-01T11:25:00,930.953,29.812,12.546,83.347,0.1305,HTTPS,gateway
2025-01-02T16:54:00,34.28,238.252,5.287,0.107,1.8074,LoRaWAN,smart_meter
2025-01-02T02:10:00,109.034,4.457,2.037,7.109,0.755,MQTT,env_sensor
2025-01-01T09:39:00,25.523,159.945,3.57,0.05,5.8108,LoRaWAN,smart_meter
2025-01-02T03:54:00,528.598,64.881,9.04,25.275,1.3952,CoAP,gateway
2025-01-01T20:39:00,635.265,13.616,0.1,41.251,0.4922,HTTPS,gateway
2025-01-02T08:01:00,21.276,124.364,5.146,0.549,4.5522,LoRaWAN,smart_meter
2025-01-01T13:33:00,1118.957,78.347,0.23,93.046,0.632,HTTPS,gateway
2025-01-02T15:20:00,2391.643,59.265,1.879,176.287,0.4614,HTTPS,camera
2025-01-02T16:40:00,1953.597,74.654,8.093,47.709,0.4726,HTTPS,camera
2025-01-01T19:27:00,29.518,178.536,2.411,0.287,1.2531,LoRaWAN,smart_meter
2025-01-02T13:35:00,46.612,28.947,5.239,0.05,1.3001,MQTT,env_sensor
2025-01-01T04:09:00,82.152,26.692,3.801,4.056,0.7161,MQTT,env_sensor
2025-01-02T00:45:00,103.371,26.326,5.189,12.026,1.1754,MQTT,actuator
2025-01-02T17:25:00,1268.839,1.0,11.227,61.256,0.0,HTTPS,gateway
2025-01-02T01:53:00,73.802,33.322,4.399,82.659,0.7643,HTTPS,camera
2025-01-02T10:08:00,1904.252,50.859,9.466,135.098,0.4827,HTTPS,camera
2025-01-02T10:47:00,39.402,171.506,0.718,0.321,3.564,MQTT,smart_meter
2025-01-01T08:41:00,24.994,223.125,0.1,0.05,3.296,LoRaWAN,smart_meter
2025-01-01T06:46:00,31.78,266.827,1.11,0.32,4.5827,LoRaWAN,smart_meter
2025-01-01T19:06:00,2472.391,60.936,2.417,77.577,0.0,HTTPS,camera
2025-01-01T09:43:00,79.466,15.42,2.932,0.52,1.8434,MQTT,env_sensor
2025-01-01T06:38:00,76.24,8.823,5.32,0.412,1.6594,MQTT,env_sensor
2025-01-01T04:19:00,2132.68,56.315,8.529,82.424,0.7178,HTTPS,camera
2025-01-01T07:10:00,56.979,34.79,2.705,3.34,2.0821,MQTT,env_sensor
2025-01-02T14:45:00,1815.202,40.496,3.925,103.374,1.2136,HTTPS,camera
2025-01-01T11:54:00,1026.159,35.184,2.182,131.958,1.8543,HTTPS,gateway
2025-01-02T00:56:00,82.797,36.85,4.628,5.008,0.3312,MQTT,actuator
2025-01-01T12:43:00,41.14,16.046,4.534,1.171,0.3411,MQTT,env_sensor
2025-01-02T06:54:00,26.852,221.35,0.665,0.52,4.2698,LoRaWAN,smart_meter
2025-01-02T12:07:00,96.974,15.385,9.647,18.237,0.0,MQTT,actuator
2025-01-02T08:08:00,158.132,19.514,8.724,0.937,0.9226,CoAP,actuator
2025-01-01T14:12:00,633.466,62.525,7.854,22.833,0.0,CoAP,gateway
2025-01-01T11:46:00,2131.592,59.265,11.655,12.993,1.4265,CoAP,camera
2025-01-01T09:59:00,928.676,18.188,19.129,90.144,1.7952,CoAP,gateway
2025-01-01T07:15:00,469.827,62.5,9.751,184.197,1.1214,CoAP,gateway
2025-01-02T10:20:00,951.478,68.329,1.264,81.968,0.71,HTTPS,camera
2025-01-02T14:38:00,998.525,19.534,10.334,0.05,1.2081,CoAP,gateway
2025-01-02T12:13:00,1508.297,70.531,9.638,67.026,1.2814,HTTPS,gateway
2025-01-01T23:46:00,68.531,33.131,9.245,9.47,1.1734,CoAP,actuator
2025-01-02T00:55:00,1098.196,50.356,16.473,56.789,0.4884,HTTPS,gateway
2025-01-01T01:09:00,2680.946,69.975,2.105,120.413,0.1808,HTTPS,camera
2025-01-01T17:31:00,3286.559,67.147,7.499,148.591,0.577,HTTPS,camera
2025-01-02T10:20:00,27.599,227.137,0.1,0.211,1.7064,LoRaWAN,smart_meter
2025-01-02T07:54:00,28.054,270.954,3.323,0.084,1.6466,LoRaWAN,smart_meter
2025-01-01T00:53:00,123.456,18.207,4.675,8.633,0.5739,MQTT,actuator
2025-01-01T21:11:00,977.856,23.136,0.1,280.343,0.0,HTTPS,camera
2025-01-02T13:57:00,112.178,42.209,0.769,0.494,0.6869,HTTPS,env_sensor
2025-01-02T13:56:00,145.866,11.13,4.424,1.218,1.2217,MQTT,actuator
2025-01-02T10:36:00,26.618,101.262,1.612,0.639,3.481,LoRaWAN,smart_meter
2025-01-01T20:50:00,70.992,21.618,2.622,8.952,1.1263,MQTT,env_sensor
2025-01-01T22:28:00,81.495,21.421,2.847,3.071,2.3103,MQTT,env_sensor
2025-01-01T15:30:00,29.941,58.338,1.993,0.354,1.0396,MQTT,smart_meter
2025-01-02T17:16:00,172.619,6.979,5.162,12.439,1.2474,MQTT,actuator
2025-01-02T07:56:00,1032.614,84.371,7.1,40.418,0.432,HTTPS,camera
2025-01-01T15:08:00,84.921,24.478,1.794,6.264,1.4763,MQTT,env_sensor
2025-01-01T05:11:00,1514.368,96.427,5.713,227.501,1.1149,HTTPS,camera
2025-01-02T03:04:00,32.914,293.42,0.381,0.608,3.5084,LoRaWAN,smart_meter
2025-01-01T13:31:00,1558.605,80.077,1.672,12.774,0.1527,HTTPS,camera
2025-01-01T17:48:00,121.973,7.667,9.238,11.477,1.0582,MQTT,actuator
2025-01-02T00:55:00,28.363,150.079,0.1,0.596,3.4736,LoRaWAN,smart_meter
2025-01-02T11:58:00,32.097,220.819,3.557,0.905,0.0,LoRaWAN,smart_meter
2025-01-02T13:09:00,63.805,26.416,5.939,7.767,0.2536,MQTT,actuator
2025-01-02T10:59:00,92.748,17.059,3.604,3.788,0.501,MQTT,actuator
2025-01-01T00:37:00,8.0,56.469,8.949,92.657,1.0648,MQTT,gateway
2025-01-02T12:14:00,68.241,35.676,3.249,0.05,1.0508,MQTT,env_sensor
2025-01-01T10:55:00,139.448,2.668,6.019,7.503,0.7982,CoAP,actuator
2025-01-02T06:41:00,93.829,6.321,3.539,8.868,0.822,MQTT,actuator
2025-01-02T02:47:00,30.456,17.226,5.177,2.545,0.9732,MQTT,env_sensor
2025-01-01T16:05:00,137.286,21.011,5.918,7.077,1.3773,MQTT,actuator
2025-01-01T04:43:00,133.563,82.104,13.726,18.45,1.4136,MQTT,gateway
2025-01-02T13:18:00,20.1,184.55,1.364,0.694,2.532,LoRaWAN,smart_meter
2025-01-01T18:14:00,21.25,224.492,0.759,0.162,1.1105,LoRaWAN,smart_meter
2025-01-01T01:02:00,897.602,20.856,4.252,168.702,0.2372,HTTPS,camera
2025-01-01T18:00:00,92.032,30.962,5.945,4.059,0.186,CoAP,env_sensor
2025-01-02T13:07:00,97.115,26.61,3.877,7.892,1.9939,MQTT,env_sensor
2025-01-02T07:37:00,1181.076,28.313,15.743,0.05,1.0043,CoAP,gateway
2025-01-02T16:06:00,26.29,227.374,3.052,0.729,0.0,LoRaWAN,smart_meter
2025-01-01T08:41:00,64.219,42.622,2.54,3.986,1.3637,MQTT,env_sensor
2025-01-02T03:58:00,1813.456,53.531,4.809,102.584,0.4678,HTTPS,camera
2025-01-01T15:33:00,8.0,58.854,12.336,75.137,2.1156,MQTT,gateway
2025-01-02T11:50:00,45.695,13.028,4.122,3.954,1.5014,MQTT,actuator
2025-01-02T08:32:00,2376.705,75.112,1.61,100.178,0.8336,HTTPS,camera
2025-01-02T05:50:00,84.516,39.909,0.459,4.053,0.5716,MQTT,env_sensor
2025-01-02T02:46:00,118.668,14.051,5.128,4.96,1.2844,MQTT,actuator
2025-01-02T16:48:00,62.093,23.169,3.794,0.727,0.7736,MQTT,env_sensor
2025-01-01T10:47:00,58.907,55.351,3.399,2.013,0.7218,MQTT,env_sensor
2025-01-01T15:02:00,834.81,99.916,2.13,62.375,0.1766,HTTPS,camera
2025-01-02T01:44:00,452.474,41.451,5.902,31.723,0.803,CoAP,gateway
2025-01-01T11:13:00,3027.976,59.419,0.1,199.036,0.7918,HTTPS,camera
2025-01-02T16:31:00,1191.049,36.982,6.075,49.518,1.2518,CoAP,gateway
2025-01-01T19:20:00,657.216,1.0,6.237,71.21,0.1041,HTTPS,gateway
2025-01-01T05:48:00,143.491,28.474,2.695,5.819,1.6334,MQTT,actuator
2025-01-01T01:13:00,27.002,24.463,5.116,5.365,1.1396,MQTT,env_sensor
2025-01-01T21:23:00,444.076,48.766,9.743,55.859,1.7318,CoAP,gateway
2025-01-01T05:44:00,92.144,11.246,6.002,1.122,1.7111,MQTT,actuator
2025-01-01T08:14:00,75.619,19.221,4.258,4.989,2.1157,MQTT,env_sensor
2025-01-02T14:51:00,51.397,5.804,3.981,0.05,1.3199,MQTT,env_sensor
2025-01-02T16:51:00,82.208,10.91,7.031,7.803,0.1022,MQTT,actuator
2025-01-02T09:21:00,2105.112,59.667,5.462,17.665,0.8342,HTTPS,camera
2025-01-01T16:16:00,27.733,70.128,4.648,0.492,5.4277,LoRaWAN,smart_meter
2025-01-02T01:22:00,84.185,23.227,2.632,4.761,1.8572,MQTT,env_sensor
2025-01-02T01:20:00,99.706,17.448,3.877,9.362,0.0,MQTT,actuator
2025-01-02T00:15:00,64.91,14.479,8.075,2.066,1.9121,CoAP,actuator
2025-01-01T00:44:00,950.194,83.4,6.012,59.213,0.0,HTTPS,gateway
2025-01-01T20:55:00,55.799,29.219,5.471,6.057,0.968,MQTT,env_sensor
2025-01-02T15:01:00,1656.711,49.197,5.271,149.206,0.0,HTTPS,camera
2025-01-01T19:03:00,28.345,118.443,1.397,0.986,7.1668,LoRaWAN,smart_meter
2025-01-02T09:10:00,61.228,14.242,0.1,8.596,1.44,MQTT,env_sensor
2025-01-02T12:54:00,36.279,213.683,2.101,0.686,2.8803,LoRaWAN,smart_meter
2025-01-02T11:37:00,2332.302,21.924,3.056,68.989,0.9774,HTTPS,camera
2025-01-01T16:29:00,31.264,7.109,5.303,5.833,0.0977,MQTT,actuator
2025-01-02T17:37:00,2183.62,62.992,0.1,142.744,1.2661,HTTPS,camera
2025-01-01T12:04:00,1055.626,67.606,11.929,0.05,0.8023,HTTPS,gateway
2025-01-02T14:21:00,114.547,16.377,4.075,3.309,1.5998,MQTT,actuator
2025-01-01T06:55:00,72.983,12.091,3.828,0.05,0.365,MQTT,actuator
2025-01-02T10:08:00,84.206,7.384,1.96,8.368,1.8453,MQTT,env_sensor
2025-01-01T02:47:00,33.945,192.224,2.581,0.632,2.4737,LoRaWAN,smart_meter
2025-01-02T17:39:00,872.843,33.56,18.501,3.974,1.8566,CoAP,gateway
2025-01-01T08:29:00,1584.01,83.007,0.1,203.163,0.0,HTTPS,camera
2025-01-01T12:02:00,2003.788,39.658,8.282,48.83,0.0,HTTPS,camera
2025-01-02T13:07:00,14.401,147.951,0.1,0.437,1.4579,LoRaWAN,smart_meter
